"","Asian/Pacific Islander","Black or African-American","White","all"
"1",0.177663212816961,0.424425446945857,0.365487654181308,0.398990985959147
"2",0.121279487919597,0.0241769218153636,-0.010674070866173,0.0764797888025742
"3",-0.00686959424128153,0.42185133798181,0.349301828967506,0.325724117997897
"4",0.148853558570439,0.283473647267822,0.00829255232997209,0.329454326891937
"5",0.372364453581596,0.354727899335346,0.230524779795747,0.277885306915018
"6",0.257453505510657,0.270800856483326,0.112699264603884,0.170274005472527
"7",0.365842436010507,0.38287124480995,0.293852549555485,0.270356428610366
"8",0.394323008096405,0.325170961587064,0.265101804940982,0.209832834362359
"9",0.12315763161272,0.231853679457713,0.212460226575428,0.253559536298488
"10",-0.0273136262822598,0.345982414418555,0.354100342340904,0.247141007830134
"11",0.107804268310328,0.16703202589453,0.0880542963893375,0.0243088284669726
"12",0.170982269376027,0.175988454885059,0.245527919916867,0.207271144180279
"13",0.185007386860123,0.440222675612017,0.448586486293101,0.378236247941976
"14",0.253407739372005,0.448494164198113,0.334672779249276,0.396807752804627
"15",0.313159560183581,0.505712314159896,0.489267379335321,0.530284600891294
"16",0.175390068109848,0.493497443511905,0.338757458223784,0.322470986252525
"17",0.37230182347898,0.486484373736351,0.540522731720837,0.446341491772911
"18",0.30197250527719,0.296195720447832,0.40532421346766,0.462154292971654
"19",0.380264383838708,0.447872211241831,0.660534711209856,0.552003315946747
"20",0.270699093374151,0.515098227632762,0.372419756803609,0.359410279402394
"21",0.345185229876816,0.466715733196921,0.410618403199139,0.362590296519227
"22",0.265160467533369,0.397967213528733,0.352672513189753,0.442613449467588
"23",0.113334829140354,0.0960613263575726,0.309881757989386,0.112389179049649
"24",0.370452806935303,0.555405947763091,0.484511218445851,0.505489493682368
"25",0.0645918695506429,0.388724280615184,0.19232918703879,0.230641725391942
"26",0.341664217309413,0.318380588277958,0.304122423389756,0.489544814877459
"27",0.199725631693166,0.432737040842323,0.288707573693936,0.327095179680231
"28",0.277481173739553,0.308824434485648,0.271540231970202,0.318797319019408
"29",0.166804520190078,0.439188694400126,0.574208193097181,0.488284275551524
"30",0.398541210507624,0.481990538884373,0.60145184298536,0.498059784789232
"31",0.355407399826736,0.358495431731333,0.32779121080629,0.387542173204124
"32",0.35966329294211,0.317062278444339,0.361650735505088,0.460507589936189
"33",-0.105859133831673,0.280482520873269,-0.0377663187081203,0.0922769297241468
"34",0.25024814698177,0.377878164020618,0.473911284498028,0.314223530705164
"35",0.138002688695816,0.264625484201298,0.217590594405698,0.267493738266099
"36",0.325837628232837,0.332903749781802,0.395074938764563,0.439656192299064
"37",0.0754467090889725,-0.0226078813885838,0.164656265555874,0.16205706968403
"38",0.136511489202639,0.103143916220495,0.306017072047825,0.517614550259432
"39",0.0331746281505658,0.506444516847796,0.373887935943698,0.289053790629805
"40",0.253558450555564,0.414949203209736,0.318792193392242,0.273709132690769
"41",0.155639737606802,0.138647484420457,0.323355531781267,0.256146793135565
"42",0.182804678611524,0.356250881881397,0.262224187360654,0.206637826716702
"43",0.241565933402057,0.505963950709485,0.274907382696404,0.373129304094672
"44",0.309041329047701,0.353183900949384,0.340897679834144,0.422329581579736
"45",0.385778706462146,0.509753693936353,0.49365929855229,0.393746140802508
"46",0.231545781117471,0.338974216710008,0.159238950355319,0.245716556571594
"47",0.317002314161126,0.415593071349315,0.380468589221607,0.357396729363392
"48",0.232280612537288,0.427697635174558,0.464854357040551,0.527940758149755
"49",0.287546391534499,0.457664061843022,0.663771917172813,0.296900301324891
"50",0.268444645948635,0.369828081475175,0.448449174010944,0.236894153108438
"51",0.102957782323265,0.160124958038755,0.11878767325375,0.150591129571743
"52",0.641137887445149,0.372096322179457,0.442684901305771,0.502179697185062
"53",0.306464772636561,0.529807193193793,0.402443810879073,0.378709181843871
"54",0.219087918537624,0.51502457039012,0.341326968421373,0.21959569212322
"55",0.226897674023129,0.238481264392752,0.33440926957587,0.396943773553413
"56",0.375554562372773,0.534995277712219,0.340429295118688,0.461564165414616
"57",-0.0270142524655226,0.384182428616646,0.16071143424966,0.316745635199346
"58",0.160991674122915,0.471571814183114,0.394702153238228,0.37385202548909
"59",0.215737608117766,0.225699995847362,0.289585440494268,0.130213540637319
"60",0.341481727068199,0.531799519415748,0.494814989928304,0.494531708854969
"61",0.169721449023792,0.440240258644499,0.294190650810368,0.344631450839167
"62",0.283626632811059,0.383568080747944,0.443647533296892,0.40793871449813
"63",0.316156379741705,0.21110596492788,0.14248527350571,0.366544053274857
"64",0.121704093477582,0.437428325464927,0.18352649320042,0.306375952070804
"65",0.107985977887102,0.269510573000753,0.191287462734993,0.227619021092474
"66",0.124593744715984,0.246962236869319,0.233020897256669,0.214154349821733
"67",0.131897146587048,0.237081356603842,0.187250083167024,0.24418888791322
"68",0.273077855484205,0.564339308666347,0.262688680320976,0.338344734375663
"69",0.27747970922938,0.216763090739771,0.272996380370415,0.221530212453437
"70",0.248444775551622,0.201023084486328,0.279428246515964,0.224030170427584
"71",0.209828357839657,0.187101282520909,0.338653868019105,0.394497306373815
"72",-0.00523895559855831,0.161255635115504,0.110245599456791,0.0414800332633978
"73",0.337658439763374,0.45691430645593,0.174407092179905,0.132431870648385
