"","Asian/Pacific Islander","Black or African-American","White","all"
"1",0.40139326865365,0.507741503266557,0.548184454610151,0.51870748075008
"2",0.288042727657966,0.432578338824386,0.342439998263263,0.30614685389245
"3",0.368959353654359,0.619108022666018,0.311679725563513,0.395775971258044
"4",0.545721343034457,0.664474297143414,0.589858752435417,0.61360055866252
"5",0.682093640195731,0.567988241522838,0.589802155617812,0.506671533493224
"6",0.472481357902025,0.761391422414255,0.634198024794504,0.740027159184663
"7",0.419991107784727,0.442817593970412,0.468559639511428,0.516716324048611
"8",0.594448985828683,0.756642318850448,0.556092606889611,0.919773360463169
"9",0.712510711872405,0.671998655931106,0.66304283756582,0.700517363531249
"10",0.473168226286703,0.636645689043844,0.504799169179999,0.660156393916454
"11",0.65177189340447,0.545733728366558,0.590960489280231,0.681333946764379
"12",0.39934375473046,0.338716041890301,0.508137962277355,0.484112668708222
"13",0.481158423584076,0.577048595320147,0.566142769675843,0.544307188863565
"14",0.57712066592086,0.511791904693344,0.557804285730714,0.537561437445822
"15",0.312000756352015,0.298240619243667,0.270552977195645,0.38309956352007
"16",0.509094555160707,0.638489598769482,0.559509683770461,0.610273442905695
"17",0.298690753464967,0.475874775554181,0.487482484319116,0.596494050964562
"18",0.753025197599418,0.593807225922258,0.644044339849076,0.62485746344873
"19",0.382488240595249,0.501191438789039,0.319780178427449,0.251883447992559
"20",0.48512974603236,0.0888092599686424,0.537193629739804,0.489261156278692
"21",0.506319512924566,0.60080227667061,0.577560705494231,0.483042570432648
"22",0.530814030222019,0.649462749564311,0.508300249649764,0.488613629252915
"23",0.454201694240836,0.537455193874602,0.62577172066431,0.507961515224718
"24",0.389139997406112,0.526772449425186,0.541061689300627,0.713698443985183
"25",0.497309523947679,0.580587310260126,0.669214260001859,0.582671566743987
"26",-0.153062554311466,0.325718322669461,0.668757490200224,-0.821059283002923
"27",0.447155874673629,0.514451261323337,0.519530668613819,0.477440789581653
"28",0.611347707408599,0.572556050691027,0.589569662744856,0.614753377757506
"29",0.432985543067995,0.718453521012915,0.500958410541018,0.524648050062543
"30",0.468797187708247,0.461091957301165,0.563461946113874,0.500467004706988
"31",0.445365233812944,0.522156953171387,0.38394458641541,0.344735432642974
"32",0.39475927925609,0.243086893940427,0.339677321229695,0.246148121228376
"33",0.346160139497616,0.352454219964058,0.401192801640231,0.439883129059941
"34",0.504876662131091,0.63023297634048,0.802298480060624,0.540455530027029
"35",0.595029840068301,0.34253006201899,0.462258758798343,0.503962895819854
"36",0.516200443919418,0.228347504062636,0.551889678363515,0.636272195156348
"37",0.423142999173736,0.298712266699477,0.416824683303987,0.337625797713188
"38",0.307485065189726,0.581585913627556,0.301301137831909,0.498523122077168
"39",0.562892878308864,0.574074111855786,0.586556353868753,0.476555280044854
"40",0.531136825096484,0.403651475489559,0.598353029391172,0.558543601005533
"41",0.448896940365649,0.459719236514087,0.374555191260772,0.475263186486984
"42",0.518765742914671,0.545725229446166,0.739654928495682,0.77324059516546
"43",0.40382242456701,0.511027456868451,0.459345375350339,0.492442900135317
