"","alcohol_tr","aspirin","bmi_tr","calcium_sup_cat","diab","factor.newscr.1","factor.newscr.2","famhx1","fruit_tr","heightcm_tr","nsaids","redmeat_tr","smk_ever","smk_pkyr_tr"
"11",0.0035757478285008,-0.0671009750454565,0.0197166322298795,-0.0817210093901496,0.246712657032325,0.364778535812708,0.729772503782278,0.207207550114658,0.00501309750872728,0.00259198629789295,-0.232929563389557,-0.0875550391357678,0.0457713726254126,0.00564595119371767
"12",0.00398782415096235,-0.158409907037722,0.0330416713122002,-0.180419094104084,0.230211704500818,0.311834562163533,0.240561629336733,0.202972753500475,0.029919237814201,0.00652590779638972,-0.249102811296821,0.0111559413192144,0.0955320158710848,0.0048416900555335
"13",0.00184113180377873,-0.133427356837612,0.0181268458703093,-0.127966264835694,0.17502912138605,0.567147613218485,0.714625977722612,0.247888255350543,0.0116384099920653,0.00349222141330773,-0.234740254397169,0.0390754996277866,0.00337223211496096,0.00702023187144865
"14",0.00779646741440372,-0.110146199990429,0.0102728717358028,-0.0722583407216807,0.233606273811994,-0.414337362830611,0.279034989939583,0.225539822660879,-0.00682171337475024,0.00437586644674813,-0.233042398323357,-0.103508132100389,0.0658807264188157,0.00554186737253233
"15",0.00632277297632614,-0.140790665859077,0.0290822559405119,-0.0262043817056846,0.224564082614253,0.665445587095876,0.356665861476699,0.268651723361844,-0.00381576435203084,0.00375357233599496,-0.28197993200559,0.0100668141984997,0.049542420282099,0.00455781001916744
"16",0.00753846352158475,-0.134451522509999,0.0314636680840225,-0.202279931357761,0.259317694741152,0.525689070837106,0.747532260620056,0.21092315715984,-0.00916983243389709,0.00679783384991548,-0.221762869847461,0.1248145390693,0.0319397978476457,0.00689426623726238
"17",0.00373487316488682,-0.123875500433877,0.0441428866951278,-0.199359456356508,0.23307599556561,1.29787505207728,0.257815317384538,0.316558323981138,-0.0310534809791596,0.00325413990228769,-0.22553485214042,0.242595900359728,0.0727925834698826,0.00423358575823107
"18",0.00312445288292911,-0.115413780711547,0.023507492241273,-0.207495342837094,0.2193960646545,1.07827492920425,0.660072338821762,0.21287538766505,-0.00769277551916449,0.00330464158570991,-0.316269673654434,0.273710467192365,-0.012510424064821,0.00623684947696251
"19",0.0077615061818468,-0.0943503760032488,0.00818393086805477,-0.123188761550121,0.291516551410372,-0.152032461554593,0.400412985491199,0.206998244382737,-0.0120956829164594,0.00326266668546044,-0.0757823977430977,0.0336895823102035,0.121633392950266,0.00362586921692584
"20",0.00691615087486125,-0.112373141191119,0.023788244808277,-0.148286953681856,0.223535572107136,0.490249021116571,0.265265751645304,0.259004309161134,-0.0220855964765546,0.0078836649641308,-0.297637506001861,0.147957416576125,0.065029194486847,0.00389136459444977
"21",0.00960063119212866,-0.1269097642824,0.0252331221538974,-0.155335549089757,0.216410096319271,-0.657492061907398,0.213996350537241,0.191880842794597,-0.00945442326115109,0.00533443044339222,-0.26084065587947,0.0988637743108093,0.0158658158563648,0.00568840406440761
"22",0.000407705409603165,-0.106964117496227,0.0317068787054011,-0.157963881245418,0.191825239686065,-0.795201533041173,0.269131852350318,0.214213288204593,-0.0226029067350943,0.00435302822739411,-0.21899041302959,-0.00638656930156391,0.0300815099786731,0.00508467386972044
"23",0.00623954560593862,-0.17230536219619,0.0268358747621368,-0.015097066924582,0.211567840744274,1.48027744618058,0.38624407582247,0.327584370047732,-0.0050091535444594,0.00651634327358992,-0.208077389885171,0.0720561542766998,0.0585976381709335,0.00509311705602904
"24",0.00479011302534303,-0.171725965652696,0.032915040899165,-0.10095177266668,0.211837525707138,-0.577227223382547,0.295740637806431,0.222628221935358,-0.0167623203474664,0.00399306452697261,-0.221871492248559,0.0221459823848162,0.0115335642408146,0.00517588587213175
"25",-0.00109328781990852,-0.14846383070956,0.0121034628933612,-0.0823596375678022,0.168645386527522,0.476702978612765,0.118874076534886,0.268098511811568,-0.0283629344226219,0.00399790577636238,-0.221432203835562,0.0616826209781362,0.0575812112851066,0.00430738480857501
"26",0.00744800085948014,-0.149727816907815,0.0110720554105691,-0.163660732067091,0.181151679352716,0.504890302195061,0.729626952439297,0.216360615060826,-0.0134109279150178,0.00232895716058188,-0.239967751305031,0.19042962994166,0.0242724372573575,0.0048593567377719
"27",0.00445815441002909,-0.112101047354835,0.0368708309645878,-0.164326792470252,0.168380814103159,0.518568348931291,0.195210597211703,0.225935219812014,0.0103810028080523,0.00191995740431263,-0.198858566138482,0.0045565734620495,0.071631403347422,0.00533665282726657
"28",0.000973886922714546,-0.112144419635803,0.02034998179089,-0.0617799389742606,0.193971609704879,0.30780544411515,0.464960795540169,0.230351271380541,-0.0300200545752881,0.00757408807490238,-0.277883230917974,-0.0676751656584141,0.0329751682359653,0.00556335858016263
"29",0.00513565770877536,-0.148185991624,0.011310395679867,-0.118948729913615,0.219169758722209,0.942299956229809,0.189435787743491,0.261890328239273,-0.0148746384612863,0.00600323267272243,-0.253483535657806,0.0830355520977288,-0.0012709767562135,0.00593130177705919
"30",0.00465769760066941,-0.148265806106878,0.0469886196433584,-0.098950975461307,0.187223006081893,0.0324659042206608,0.220893062455435,0.257461649827741,-0.0184619675598112,0.00690451834749598,-0.257663532910852,0.134724638111037,0.141447510145369,0.00307783784828479
"31",0.00758011977326226,-0.130230726313416,0.0348759256589871,-0.11220159305245,0.267434870229219,0.273677096876761,0.222898719728958,0.248036316339475,-0.0119846675804276,0.0044830383911712,-0.141396637416477,0.207337002006404,-0.0223617204507144,0.00639836028271418
"32",0.00438088232640422,-0.198162474470262,0.0205367678586046,-0.140321567901022,0.20936395672657,-0.338700664679118,0.337207864991335,0.222659641327471,-0.0117349597623592,0.00687856956624491,-0.163321581086346,0.0958328031888218,0.0250968739128595,0.00533985066943603
"33",0.00528091025122285,-0.121596480225784,0.0383152761323058,-0.130610858047701,0.118567195582853,-0.268277241705967,0.584200510981033,0.273572008936215,-0.0115101417484703,0.00307338241160815,-0.196174048054772,0.0593565114064088,0.088113274693841,0.00522881699512621
"34",0.0089867317154277,-0.177811228034986,0.0327655190024251,-0.238332186175088,0.229439503265005,0.325327156676802,0.145943293725016,0.25359350433153,-0.00687650670990822,0.0059870708369441,-0.252763416014354,0.242601724232774,0.0955833596511799,0.00451894883375629
"35",0.0081527057325985,-0.137285090615446,0.0275747028240012,-0.113625740172624,0.232786868362637,1.04277666527695,0.657713667202019,0.285063419405131,-0.00667566750234594,0.00530435778028129,-0.113178930629181,0.135286119343065,0.0493604816496083,0.00556626357942448
"36",0.00667205372720289,-0.158792178180421,0.0253610630486858,-0.198239721831704,0.29526857955554,0.723810442456759,0.354451701616987,0.247829285695902,-0.00998573602699358,0.00513374236362386,-0.187658477278693,0.094653523932832,0.031442892605885,0.00510526781613896
"37",0.00633714660055654,-0.153865469544684,0.0526039708357054,-0.157171562152635,0.241286537811241,0.310627630198345,0.39855283534159,0.238705934937527,-0.0200616828212053,0.00437114211742257,-0.170969884882996,0.04374021465535,-0.0283625854137893,0.00746339453408443
"38",0.00472297681388616,-0.125047497977699,0.048316800262644,-0.192715830572593,0.111326384230131,0.808681141656071,0.496088098370947,0.276300977977781,0.0379883790637911,0.00679909518393296,-0.209876129994209,0.191428413948889,0.0750576737742637,0.0055711329099918
"39",0.00327353638485765,-0.170529418400897,0.0313789559776108,-0.132349664712175,0.274261000812923,0.174208860460804,0.607641854725133,0.262188063875034,-0.0514829644442112,0.00559200649988422,-0.138914419631306,0.17690119245512,0.0630501624398662,0.004165419143589
"40",0.010659715143665,-0.0868861763159043,0.0471161653646579,-0.157386850974314,0.237127541866712,1.3506002723213,0.219259660644179,0.17306683282247,0.0140533741151785,0.00373789288564596,-0.241860811578367,0.308280175402702,0.0397475814778003,0.00705831664263422
"41",0.00326569645505387,-0.097844800637773,0.0168202655124473,-0.0846696447934235,0.19086982179065,0.0246052083197167,0.382457847783855,0.218474964435449,-0.0467635472919854,0.00401303983543419,-0.210347406867622,-0.11995200194459,-0.0400652279441837,0.00683920442851718
"42",0.00889609574309577,-0.144139264455583,0.0171551671539286,-0.192816362034044,0.268003305668929,0.0763307823647177,0.383469213343509,0.285030674428687,0.0471696612285181,0.00854281552442231,-0.297666630584062,0.281067266108775,0.0168359037981449,0.00621861791696623
"43",0.00482189624367706,-0.138261076331017,0.0375663788959428,-0.15857227374497,0.294214251105225,-0.250869275170812,0.323605808703888,0.184455373280803,0.0260308970470008,0.00677363190225735,-0.222768243328746,0.326212298070101,-0.0138380427716523,0.00647946925466587
"44",0.00768406189081385,-0.102762520536981,0.0392410720410887,-0.118695334302373,0.208950285148382,0.905527127196754,0.411523374725307,0.227164376553616,-0.00835260045441941,0.00274104213316411,-0.173492058732284,0.0127082939808003,0.0690395973682658,0.00667137542902229
"45",0.00323687606614225,-0.121624038021686,0.0201737543805073,-0.146903642799563,0.121697717494989,0.933334996736434,0.257752187090932,0.235493664568654,-0.0271168836295549,0.00964819946319588,-0.241319668478593,0.109535114167763,0.0350716567330325,0.00481876146505261
"46",0.00651355872636152,-0.114670143711112,0.0293116278410086,-0.197803699545646,0.156488002064329,0.530216607626587,0.430630973396298,0.237287923067439,-0.00375422054473525,0.0073311240405399,-0.282109874684111,-0.0138810478264475,0.0907867663706724,0.00496130731107112
"47",0.00324043818101875,-0.0792112565481736,0.040705037209482,-0.179360795715541,0.1680077119599,0.254997004582708,0.560315416876307,0.255221825563421,0.0267364584392728,0.00864643486377524,-0.219786154758486,-0.0236885580421695,0.0201411820504354,0.00640780758613105
"48",0.00752742565936519,-0.141174538878818,0.0398956643923364,-0.153597495388775,0.272790890953625,0.792496897577267,0.568556968559573,0.262876409572641,-0.0102373929687396,0.00785148429454113,-0.2313095588297,0.179420721185719,0.0180560403349382,0.00472453852807195
"49",0.00627240223380574,-0.11301963312359,0.00751803950576055,-0.0796950321698726,0.226515798292387,0.0525964220647493,0.159936346385587,0.242200195122533,0.0149497392845879,0.0115235819302709,-0.171024844375755,-0.0426788941242218,0.0374154563994715,0.00660306262829625
"50",0.00174441754890128,-0.0469525246064632,0.0523263206114423,-0.158429298375412,0.212853152223868,-0.316859970276854,0.450479599811147,0.225194029661219,-0.0017156322033032,0.00431775542857514,-0.257623118810447,0.195030195322282,0.0486747635968312,0.00558687472852733
"51",0.00749449192689518,-0.0870849625738278,0.0238663227993757,-0.101095756306479,0.208867910071163,0.779429277641779,0.367808792486967,0.213036692063038,0.00372851801379203,0.00581704949799946,-0.208458172270387,0.105156643868473,0.0992815224133361,0.00563367768730033
"52",0.00421428005946175,-0.15390944681746,0.0189976897674387,-0.0933419899513573,0.239836953050419,0.785700102186072,0.49651979789685,0.261775015160025,0.0156105331867858,0.00600936732353341,-0.336066138936621,0.18188187475189,0.0170103113971739,0.00619841475406983
"53",0.000613711873797918,-0.152645137975948,0.0362431697468556,-0.137750818448177,0.298618124246264,0.86340044781234,0.373344214137816,0.359410507656255,-0.0071031322074084,0.0056792101627512,-0.187958014810823,0.372710151152324,0.06027734911097,0.00547395857054112
"54",0.00617587641290599,-0.116664438292947,0.0248731678101861,-0.235418412879882,0.204765229875904,-0.409348140604731,0.446694914687342,0.288450580013086,0.000900166528569199,0.0027821316714924,-0.183358641318905,0.0331014361175952,0.0828676541705949,0.00522542554503298
"55",0.00344731966652527,-0.106382306064622,0.0269748135381614,-0.151377273313472,0.189278031401122,0.0938854173687261,0.370024083312492,0.21673925622481,-0.00157685321646919,0.00559136473077668,-0.204237447032951,0.147990163713175,-0.0222081569130335,0.00661129975990746
"56",0.00644781320904792,-0.181534755760415,0.033917901791881,-0.146474491162245,0.21705210923083,0.588701630143517,0.462563272000893,0.237191125077108,0.00385120671912752,0.00111157861616474,-0.183263177778596,0.0855786943387752,0.0264319907808846,0.00634508102890418
"57",0.00726227625543176,-0.135314909996003,0.0256629024294215,-0.102815544562691,0.242595990344163,-0.47990119894668,0.245898753529087,0.295639318667953,0.0166901138588744,0.00958412611274164,-0.170544624396402,-0.0109632998028663,-0.00318729794521878,0.00615599047848015
"58",0.00566537549970876,-0.145221606278182,0.0513769260000886,-0.126512557113952,0.163629226306084,0.500936208058367,0.593219681780676,0.25394555161686,-0.0467177207710653,0.00221145970037747,-0.206667542009768,-0.0261117070003513,0.0428163597367188,0.00643119836977176
"59",0.00565635682730125,-0.111519676184633,0.0381619850484301,-0.128391817435225,0.27583312473347,0.818476114518367,0.245263208353229,0.272058571925649,-0.020914008654819,0.0080989139096232,-0.216122885712866,0.273607188968806,-0.00271189316562389,0.00577149046504918
"60",0.00582451534569782,-0.140376904046066,0.0403992988668928,-0.0668286305861425,0.307156868592904,0.105189756146849,0.14268200969667,0.218710381724056,0.0175152696598914,0.00526490279709292,-0.252278567301338,-0.200893051021182,-0.0255076597393798,0.00580825500382497
"61",0.00599942939345612,-0.21426290160284,0.0508310464092708,-0.14620450364574,0.280794795039896,0.169896419731208,0.50960851448027,0.281807030264012,0.00155401883510284,0.0028918824845406,-0.238445664497307,-0.059199336169006,-0.00388618498472666,0.00750363450591276
"62",0.006583027877677,-0.162705674227819,0.0436683686934422,-0.116558504864608,0.185782280806462,1.27664002890018,0.702771162715374,0.284961434325933,-0.0325452714760137,0.00653352993140783,-0.18617879277041,0.304590113104455,-0.0297890408932599,0.00664559830673864
"63",0.00046358321261567,-0.0963021564122926,0.0152685066223781,-0.198825550880829,0.205124069371685,0.954333136825786,0.49039735374871,0.197831605193376,0.00165817423054307,0.00863997683814095,-0.287855089386693,0.0860875015543195,0.00825633185297237,0.00652609326040094
"64",0.00811510268433227,-0.0969866956470761,0.017437072483556,-0.155330956870456,0.211070038481476,0.282620495088592,0.504479045917865,0.254323401578841,-0.0148258843018393,0.00407472813283105,-0.247110321342635,-0.0387190462571494,0.0353675318245537,0.00543687506261681
"65",0.00487303620757612,-0.141173795819706,0.0267886315989621,-0.177322915393532,0.271302866342897,0.683886236055094,0.431262906725863,0.282040560703976,-0.0196840589101599,0.0057308892163951,-0.174650113359019,0.186816592616797,0.0660131980464803,0.00401518312127564
"66",0.00214277627243188,-0.0929530616119328,0.0448918319373674,-0.101229342934734,0.221913169784491,0.428421009252298,0.523369296001923,0.220035357964076,-0.0122968121662015,0.00638380790768598,-0.259577081484255,0.0541193681791396,-0.00405667744971491,0.00626115941527082
"67",0.0064500426673493,-0.127136342034222,0.0395359076819582,-0.185818437728364,0.120391674130962,0.376508400732252,0.77319400586885,0.267345473782348,0.0150995408002503,0.00498715524758637,-0.238524498077336,0.096752914779083,0.0580472925055259,0.00644542318479838
"68",0.00858074737557846,-0.191825891682306,0.0494666646759691,-0.161594183712878,0.186653665069965,0.286089954497722,0.598532212580144,0.191955840338738,-0.00351001240983141,0.00422008611183269,-0.212297825453427,0.191343740196491,0.0297177146585804,0.00413405709895665
"69",0.00947225133360087,-0.0897419473578231,0.0210477912903783,-0.08744555649325,0.175749313127587,-0.34936719191042,0.32092458392234,0.253102326251755,-0.0175873446633959,0.00652973978247877,-0.303828764518775,0.0207535844605726,0.0204296582335196,0.00539639022455536
"70",0.00755006769473528,-0.175189441591694,0.0349458250597093,-0.0270166120612517,0.239028690360109,0.289676365486941,0.370429295941679,0.219414495945133,0.0139689288443479,0.00814784801800123,-0.23208703857277,0.156864435916498,0.0488885708853923,0.00402085212544149
"71",0.00930549679084354,-0.108180012745793,-0.00552671705731186,-0.0729392131595765,0.223992086969865,0.447682433223874,0.6123153025568,0.248717317770126,-0.00192859800013379,0.00329466873939224,-0.187614854633907,0.26847157877056,0.134565509988556,0.00447526516376849
"72",0.0047953344248937,-0.0996030589525936,0.0178783502082837,-0.00242236877125557,0.262941387176541,-0.110125233705979,0.371260846424163,0.230540157011206,-0.00239021090404367,0.00592473781755259,-0.185429060582169,-0.0050604688873512,-0.0143475920699366,0.00715465225208413
"73",0.00645675509653465,-0.147091022181745,0.018359698867328,-0.175294331621348,0.290500408178074,0.387485698354948,0.413446030373898,0.225528500386262,-0.00318818522028442,0.00932258088225107,-0.282003660883762,0.125140630749469,0.0559086514896209,0.0054634657416651
"74",0.00590943016913593,-0.144116361934177,0.0191010482693482,-0.118815167446051,0.200663525170455,0.385632789828372,0.522742890186982,0.249935558654637,0.00730710672691521,0.00575576168696208,-0.128373936961423,-0.0833977236609389,0.00754959150764108,0.00810931939780357
"75",0.00704560715475549,-0.123642989076791,0.0288510608004196,-0.19631783026135,0.294706447306405,0.655370598545264,0.436507650212737,0.305890675673628,-0.0499466211066941,0.00677354154405211,-0.238402570701757,0.300394853558318,0.024970498256757,0.00538670363220619
"76",0.00915141197972812,-0.0984951772619008,0.0361331874318595,-0.110423053061633,0.240278316543236,-0.610600304503216,0.285881514959102,0.340297850910973,-0.0267579290802541,0.00116117674269384,-0.258169060607862,0.123351993167395,0.0269563992272925,0.005698053022673
"77",0.0124115004742211,-0.105143300434687,0.0262307811811477,-0.163493366914408,0.196046226565751,0.565278000922327,0.585746225432522,0.242715370308475,-0.0243780500277043,0.00280817797759128,-0.175501174581465,0.189739130619372,0.0193935786299839,0.00559283857687345
"78",0.0121607031672674,-0.14691918924251,0.0273191454095754,-0.15363741921431,0.278408482687395,0.84066876385743,0.238768832782671,0.259684383767689,0.0152819025954828,0.00303323803831391,-0.19830974430718,-0.0251583900814452,0.0188820523429189,0.00624962730253956
"79",0.00924520532312921,-0.136362223293055,0.0287764783102822,-0.0686492282725784,0.152950914007519,0.179917284912944,0.505562644916509,0.204457516300769,0.0193687280411186,0.00914670125104749,-0.245896630757872,0.146516216686062,-0.00317960977245439,0.00652157643299664
"80",0.00678455406770309,-0.10475391518222,0.0153051668317586,-0.113432330140312,0.179992374579496,-0.16770211952111,0.0718485713075344,0.289550626755729,-0.0143220418347563,0.00610405311343058,-0.309047220054083,0.205290875444838,0.00895714793684717,0.00514349752948562
"81",0.00152659385183812,-0.130843640408264,0.0430663149169164,-0.0271814948729716,0.174376184627185,-0.516610389665697,0.0612553340371746,0.139299390100475,-0.00266236202920983,0.00749800085179472,-0.187461679022857,0.384285422186892,0.00271297529340701,0.0060315915493089
"82",0.00724336002077926,-0.115824100784601,0.0253440955534106,-0.116400389124957,0.22008913921161,0.484620885348317,0.34039858135919,0.234841008491911,-0.0261619786275957,0.00645986657157795,-0.273726949390053,0.116354948622791,0.00422396288364934,0.00767884550337605
"83",0.00868952592080121,-0.153363923543338,0.0412831421396798,-0.0550107112217365,0.285446795789661,0.92640675036017,0.0642331761201859,0.279123286415389,-0.00821634475723618,0.00795444622090479,-0.262885790884867,0.0328447405124003,0.0693323888049988,0.00345590213622844
"84",0.00976396297529302,-0.122654961832145,0.0272269078354494,-0.254988746609893,0.226387998434714,-0.258092616238834,0.192780242744215,0.253645639064544,0.0126543082938812,0.00605933284347269,-0.170794694907655,0.247450321486657,0.0408774581411764,0.00411819126524246
"85",0.00198927843538257,-0.151160477623935,0.054594911230792,-0.0785700481264573,0.166295453640072,0.457441212716387,0.529466862151759,0.24309331893075,-0.00165833786882367,0.00797351448188362,-0.286537481678335,0.10154967766397,9.89990402266022e-05,0.00608777051558105
"86",0.00428576974571603,-0.1231927773841,0.0281588946674234,-0.150893137169395,0.249951591357986,0.596746805485061,0.463660458176339,0.201764157225965,0.0347836853720926,0.00555906373844396,-0.263017941650449,0.0508941340268038,0.01299357325432,0.00719340295923034
"87",0.00378218020610792,-0.142701535256579,0.0281811001575449,-0.16577556662959,0.230830376041709,-0.383349403024586,0.223855849416439,0.303388416185069,-0.0153153626990724,0.00665569924774688,-0.201074166983365,0.0502814300020427,0.0420228811596114,0.0052373110823136
"88",0.00766381616552717,-0.147680319846896,0.0148665390086508,-0.165252852942784,0.315255545234836,-0.992336008161956,0.505657563655083,0.240113315961638,0.0431236435126071,0.0068525520048286,-0.176002153413721,0.014727907283906,0.0398810950089467,0.0061352922972634
"89",0.00537603760102542,-0.124516506320576,0.0271922856929718,-0.184140954853518,0.196088242455193,0.705166201221907,0.272075694863787,0.272137374913805,-0.00670119900546652,0.00189024969519511,-0.164553119840597,0.286759150792033,0.0697839825557988,0.00476838687322524
"90",0.00404313027046857,-0.145566694937207,0.0315678652885365,-0.180166309407688,0.293430638589917,1.47767990536488,0.505799278406149,0.276124388522493,-0.00500347263292252,0.00444572226318116,-0.189120827995011,0.0997946872493425,0.00746035884639758,0.00720354327319769
"91",0.00672249276815998,-0.128498518711805,0.0235504051748831,-0.0962599982545321,0.222038765624636,0.509514734154903,0.37049663457135,0.227106730946696,-0.0110047006123,0.00501305184231439,-0.174207377932955,0.0962019039954198,0.0693320702659181,0.00545562034088823
"92",0.00269551592212234,-0.130176854475817,0.0367827677323301,-0.0789819498091195,0.251634962180578,0.0431708511366115,0.376306529266451,0.238256298212526,0.0365100388925674,-0.000358062685189869,-0.21231638391554,0.345362193069854,0.0786314842181584,0.00500266922334046
"93",0.0074485243115669,-0.130671320359155,0.0124802761158558,-0.237000994074473,0.269452059756702,-0.182318614832577,0.373186773533999,0.340018830750475,-0.0331725685288088,0.00571945343722246,-0.201077086984741,0.160526701415548,0.0508364274913065,0.0041543128871199
"94",0.00705312724186396,-0.167306552283609,0.0263083609646308,-0.0830682708052871,0.170087735862459,1.32625166511979,0.544315745557947,0.318148274335061,-0.0127158061232122,0.0019103436109085,-0.186371295232907,0.101462538735199,-0.00252941751534559,0.00573567555452964
"95",0.00246796971437197,-0.112783818506991,0.0393900486553973,-0.0891015542287746,0.224255319874105,0.55733686603168,0.53260004655109,0.298682787980589,-0.0114674497643945,0.00326435962620143,-0.193748391003697,0.0750187184102244,-0.00489473068171817,0.00580559561519286
"96",0.00825008655633498,-0.14731208586319,0.0390865874245812,-0.161454967464425,0.26714261526191,0.155241556709739,0.336231514545654,0.251052421314763,0.0308930879731004,0.00321151507473485,-0.141630762104843,-0.0217616247187266,0.0626878687525856,0.00230544095994326
"97",0.00431027014594569,-0.103493244558734,0.0258837333233234,-0.102062258080676,0.206695363096994,0.48952476487874,0.67221438449088,0.280694354947418,-0.0140236878461291,0.00671927002609305,-0.234612069495769,0.192867993759622,0.0212678080114045,0.00444054124737863
"98",0.0053486683573923,-0.124147320401575,0.0195936858100995,-0.158602222144314,0.278909205357652,0.518407022864515,0.472745465476522,0.3062427807137,-0.0120673626210129,0.0055605747136488,-0.237754806389324,-0.132504352107533,-0.00444794503815975,0.00719356455786261
"99",0.00399490471332564,-0.1087808411709,0.024366570965976,-0.176834840935896,0.210819751932328,1.16435696331862,0.654204218649893,0.238428542272495,-0.0347712120536603,0.00775371213438585,-0.256125956704481,0.074100025220225,0.00102994208782881,0.00577045882018931
"100",0.000826339617044087,-0.101503091999521,0.0367837643652296,-0.254250011867989,0.286824048514356,1.27480089572808,0.565815918017473,0.297807605982253,0.0169913101613837,0.00267054782369019,-0.257197439043188,0.09560823635525,-0.0571295055029312,0.007149294983383
"101",0.00324663394409424,-0.150464062256368,0.0186397447346055,-0.118609059599369,0.258315766250935,0.0105953266721913,-0.147253599997137,0.239245249918739,-0.0400435373442932,0.00678885130712595,-0.294464844749597,0.0741651433127318,0.0200141664776761,0.00699143438454731
"102",0.00920404678342331,-0.162385547694721,0.0164251578315709,-0.157581973451347,0.193223467368461,1.09655120471391,0.50232053365887,0.179493436851531,-0.0191791646686849,0.00863129857280466,-0.187581585860571,0.23176963925564,-0.0151322392286934,0.00616526573315758
"103",0.0096731573804324,-0.17012172075528,0.0242787003344755,-0.171049176017785,0.213528809880814,0.107791139155714,0.358632891441287,0.258697221995049,-0.00831136239025069,0.00631198210610251,-0.29916434534342,-0.241446536193099,0.0088976473055971,0.00675357923452905
"104",0.00586491990198802,-0.0946726399776978,0.0351911699594066,-0.207302147142586,0.128634390994311,-0.15794254150131,0.254506441814108,0.246582917873959,0.0104218325898284,0.00585078121229408,-0.127476717379478,-0.0397562356306595,0.0560591648164567,0.00581193266786565
"105",0.00732609429062265,-0.1237937998638,0.0311896069051818,-0.0482196428423096,0.209809718688896,0.294359810549404,0.133056531184589,0.217887353771983,0.0190631962266079,0.00675780479133771,-0.184703673518098,-0.0617697264892045,0.0373489262643203,0.00485649780014484
"106",0.00403337521197849,-0.110529734684052,0.0320613683443524,-0.179204755930586,0.265142914399404,0.0516125574107678,0.47333131912427,0.185333896068341,0.00502135246085832,0.00577500350301928,-0.242656800791642,-0.0460909245323655,0.0172129641863031,0.00491887111422551
"107",0.00390862662306287,-0.11546325140721,0.030230094013486,-0.0868144089391104,0.202364370502703,0.470258704131516,0.588504823573236,0.203988700636033,-0.01701151294745,0.00708302726534766,-0.209459693121143,0.0973851381426978,0.0159173833297755,0.00595335071498567
"108",0.00634111504216508,-0.116101049360405,0.0345118637112641,-0.142592184870271,0.209308288607696,-0.179329396075252,0.155655887275219,0.23130010121192,-0.0225207327533189,0.00623665745587922,-0.328688320633106,0.0703190816570133,0.0980811357869617,0.00546310608921333
"109",0.000697926093299886,-0.147791432836266,0.0161246902694088,-0.116748248629573,0.201520932800528,0.142375728453999,0.243643943085336,0.240982250478495,0.00177766561826045,0.00505268005020372,-0.325850413067129,0.0378841140379537,0.0423526803359919,0.0072187844076394
