"","Asian/Pacific Islander","Black or African-American","White","all"
"189",0.137772247388988,0.0504397160405865,0.133344459933371,0.102284677583695
"190",0.0952508510055922,0.0556295643456729,0.126949804648004,0.0959160834192984
"191",0.136366156903045,0.059943941876785,0.134826008693494,0.110211035231467
"192",0.135219022949945,0.0824086735235592,0.120639455354515,0.103114482137443
"193",0.120705093456087,0.0614915631843751,0.128373087612088,0.106235593160594
"194",0.11369872381757,0.053874532239215,0.131795983743989,0.107531761901015
"195",0.127412320435731,0.0507161510633022,0.116999137097513,0.11061164910359
"196",0.122503769647282,0.052497622762944,0.12883344914233,0.107069750153934
"197",0.112040205582926,0.0669034843112613,0.121419630065546,0.100261432923742
"198",0.118872020738234,0.07199075565919,0.14608664635279,0.100243285244535
"199",0.130170874020841,0.0503496279524974,0.120162394550185,0.0920759596068782
"200",0.122777722115235,0.0532805264255014,0.115844043981825,0.101826414800311
